"","iso3c","date","value","indicatorID","indicator","iso2c","country"
"403","VCT","2004",87000,"ST.INT.ARVL","International tourism, number of arrivals","VC","St. Vincent and the Grenadines"
"404","VCT","2003",79000,"ST.INT.ARVL","International tourism, number of arrivals","VC","St. Vincent and the Grenadines"
"405","VCT","2002",78000,"ST.INT.ARVL","International tourism, number of arrivals","VC","St. Vincent and the Grenadines"
"406","VCT","2001",71000,"ST.INT.ARVL","International tourism, number of arrivals","VC","St. Vincent and the Grenadines"
"407","VCT","2000",73000,"ST.INT.ARVL","International tourism, number of arrivals","VC","St. Vincent and the Grenadines"
"408","SUR","2017",278000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"409","SUR","2016",256000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"410","SUR","2015",228000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"411","SUR","2014",252000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"412","SUR","2013",249000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"413","SUR","2012",240000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"414","SUR","2011",220000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"415","SUR","2010",205000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"416","SUR","2009",151000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"417","SUR","2008",151000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"418","SUR","2007",167000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"419","SUR","2006",154000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"420","SUR","2005",161000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"421","SUR","2004",138000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"422","SUR","2003",82000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"423","SUR","2002",60000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"424","SUR","2001",54000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"425","SUR","2000",57000,"ST.INT.ARVL","International tourism, number of arrivals","SR","Suriname"
"426","TTO","2018",375000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"427","TTO","2017",395000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"428","TTO","2016",409000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"429","TTO","2015",440000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"430","TTO","2014",412000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"431","TTO","2013",434000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"432","TTO","2012",455000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"433","TTO","2011",431000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"434","TTO","2010",388000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"435","TTO","2009",419000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"436","TTO","2008",437000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"437","TTO","2007",449000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"438","TTO","2006",461000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"439","TTO","2005",463000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"440","TTO","2004",443000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"441","TTO","2003",409000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"442","TTO","2002",384000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"443","TTO","2001",383000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"444","TTO","2000",399000,"ST.INT.ARVL","International tourism, number of arrivals","TT","Trinidad and Tobago"
"445","CSS","2017",27.4638448636357,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"446","CSS","2016",27.5784250871891,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"447","CSS","2015",29.903843591277,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"448","CSS","2014",27.9548946509683,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"449","CSS","2013",26.7142182178239,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"450","CSS","2012",26.2463021395291,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"451","CSS","2011",25.320591707323,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"452","CSS","2010",27.1279037189306,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"453","CSS","2009",28.0670574111568,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"454","CSS","2008",27.6802261476576,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"455","CSS","2007",26.2502296948446,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"456","CSS","2006",27.5762935648312,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"457","CSS","2005",25.6427285520775,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"458","CSS","2004",23.8467191009098,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"459","CSS","2003",23.5552597923221,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"460","CSS","2002",22.5220908349397,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"461","CSS","2001",22.9873079167635,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","S3","Caribbean small states"
"462","EAR","2017",19.705470405734,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"463","EAR","2016",19.4286583518601,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"464","EAR","2015",19.6524952717202,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"465","EAR","2014",20.4469881495531,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"466","EAR","2013",21.1053391957016,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"467","EAR","2012",21.325924981166,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"468","EAR","2011",20.8812370552783,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"469","EAR","2010",20.6448333041575,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"470","EAR","2009",19.0403979983094,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"471","EAR","2008",20.4925477334154,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V2","Early-demographic dividend"
"472","LTE","2017",20.5842297200468,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"473","LTE","2016",20.6397324500084,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"474","LTE","2015",21.053870416017,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"475","LTE","2014",21.2119218887436,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"476","LTE","2013",19.1911696205525,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"477","LTE","2012",19.6861673324333,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"478","LTE","2011",20.0293978828423,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"479","LTE","2010",19.7748141773255,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"480","LTE","2009",18.9406161555567,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"481","LTE","2008",20.4400644306877,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"482","LTE","2007",22.7658909449363,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"483","LTE","2006",18.9038218924603,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"484","LTE","2005",18.2470601492904,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","V3","Late-demographic dividend"
"485","LAC","2018",23.8709829942838,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"486","LAC","2017",23.8650117211899,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"487","LAC","2016",24.5304726119089,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"488","LAC","2015",24.299750150937,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"489","LAC","2014",23.1644177959554,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"490","LAC","2013",23.9002900809889,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"491","LAC","2012",24.451126188381,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"492","LAC","2011",24.2679038610565,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"493","LAC","2010",23.9521542974325,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"494","LAC","2009",21.2257181327223,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"495","LAC","2008",23.5228179549796,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","XJ","Latin America & Caribbean (excluding high income)"
"496","BHS","2018",16.4171918387058,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"497","BHS","2017",16.9543624489729,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"498","BHS","2016",16.1475322488776,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"499","BHS","2015",14.4423559643644,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"500","BHS","2014",13.2774504503679,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"501","BHS","2013",12.806971702311,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"502","BHS","2012",13.3013105732009,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"503","BHS","2011",14.2208540829854,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"504","BHS","2010",12.7896067259919,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"505","BHS","2009",13.1885120757847,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"506","BHS","2008",13.5731331939958,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"507","BHS","2007",12.5831156282432,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"508","BHS","2006",12.5941527945118,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"509","BHS","2005",11.22147780647,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"510","BHS","2004",10.4299586208724,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"511","BHS","2003",10.1588597184471,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"512","BHS","2002",9.99446018312923,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"513","BHS","2001",11.0545659144272,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BS","Bahamas, The"
"514","BRB","2016",29.6386904658385,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"515","BRB","2015",26.71413504772,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"516","BRB","2014",24.9099095709571,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"517","BRB","2013",24.7318834509301,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"518","BRB","2012",25.9595721149675,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"519","BRB","2011",27.722461900161,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"520","BRB","2010",26.5738712803532,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"521","BRB","2009",27.9495235024073,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"522","BRB","2008",27.3243888505747,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"523","BRB","2007",27.0578959543218,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"524","BRB","2006",26.3324914966212,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"525","BRB","2005",27.9799688302134,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"526","BRB","2004",28.6180868050515,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"527","BRB","2003",28.3286804798255,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BB","Barbados"
"528","BLZ","2017",29.3735952096265,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"529","BLZ","2016",28.2653535718579,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"530","BLZ","2015",28.2414020639082,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"531","BLZ","2014",28.7439145145224,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"532","BLZ","2013",27.530333342681,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"533","BLZ","2012",25.7638326987751,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"534","BLZ","2011",26.8551024096386,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"535","BLZ","2010",27.675249600639,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"536","BLZ","2009",25.5631215364761,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"537","BLZ","2008",25.3595293595294,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"538","BLZ","2007",26.1879915067631,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"539","BLZ","2006",24.12453001694,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"540","BLZ","2005",23.7740574384102,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"541","BLZ","2004",21.6592951918961,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"542","BLZ","2003",21.5709201830198,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"543","BLZ","2002",21.4675963461435,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"544","BLZ","2001",20.8641676743249,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","BZ","Belize"
"545","JAM","2018",31.0598482030086,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"546","JAM","2017",29.597176970878,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"547","JAM","2016",28.3889748232952,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"548","JAM","2015",27.4677307712187,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"549","JAM","2014",26.7045244660141,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"550","JAM","2013",27.7233012411923,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"551","JAM","2012",26.2286682812297,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"552","JAM","2011",25.9651231873402,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"553","JAM","2010",27.4155610153779,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"554","JAM","2009",28.1794108601595,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"555","JAM","2008",27.6907553186954,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"556","JAM","2007",28.4654137525668,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"557","JAM","2006",26.9482072317912,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"558","JAM","2005",26.6586660787275,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"559","JAM","2004",27.5493245332198,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"560","JAM","2003",27.529633746855,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"561","JAM","2002",24.8999568377197,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"562","JAM","2001",24.2539839168123,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","JM","Jamaica"
"563","KNA","2017",27.8831829343954,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"564","KNA","2016",29.1647280465574,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"565","KNA","2015",35.570827917128,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"566","KNA","2014",35.9304980301041,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"567","KNA","2013",35.8451622670218,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"568","KNA","2012",29.8276909765216,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"569","KNA","2011",29.4379410781898,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"570","KNA","2010",24.741357470962,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"571","KNA","2009",26.5640064153485,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"572","KNA","2008",26.7662404689595,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"573","KNA","2007",23.2943296598194,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"574","KNA","2006",22.6689335716585,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"575","KNA","2005",21.4152171313892,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"576","KNA","2004",22.7359979823317,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"577","KNA","2003",24.2592600215609,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"578","KNA","2002",22.7837823291205,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"579","KNA","2001",20.8434980801446,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","KN","St. Kitts and Nevis"
"580","LCA","2017",19.402157362642,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"581","LCA","2016",20.1647445332764,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"582","LCA","2015",19.7047586208549,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"583","LCA","2014",19.0210661305144,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"584","LCA","2013",19.2526401749213,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"585","LCA","2012",18.6986305832929,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"586","LCA","2011",19.1768198018882,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"587","LCA","2010",19.3372455160765,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"588","LCA","2009",20.3709050091102,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"589","LCA","2008",20.1257761843893,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"590","LCA","2007",19.4986280297734,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"591","LCA","2006",18.9159012373857,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"592","LCA","2005",18.8150645466406,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"593","LCA","2004",18.6776882638889,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"594","LCA","2003",17.5006001500375,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"595","LCA","2002",18.4555967078189,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"596","LCA","2001",18.353585186722,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","LC","St. Lucia"
"597","VCT","2017",27.2394898264512,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"598","VCT","2016",28.34009258905,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"599","VCT","2015",25.4370997950558,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"600","VCT","2014",27.2379798761216,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"601","VCT","2013",23.7555608393332,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"602","VCT","2012",25.2615547965707,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"603","VCT","2011",25.3336167730273,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"604","VCT","2010",26.3035032158799,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"605","VCT","2009",25.6002056093465,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"606","VCT","2008",26.0723034797766,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"607","VCT","2007",23.4589440211982,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"608","VCT","2006",23.796261510456,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"609","VCT","2005",22.7082987831475,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"610","VCT","2004",23.0531780712121,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"611","VCT","2003",24.4628815791193,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"612","VCT","2002",24.508267397587,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"613","VCT","2001",23.399325866947,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","VC","St. Vincent and the Grenadines"
"614","TTO","2017",30.4601159954085,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","TT","Trinidad and Tobago"
"615","TTO","2016",31.2288887154381,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","TT","Trinidad and Tobago"
"616","TTO","2015",38.4077189070554,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","TT","Trinidad and Tobago"
"617","TTO","2014",35.0289023219602,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","TT","Trinidad and Tobago"
"618","TTO","2013",31.9006898341814,"GC.REV.XGRT.GD.ZS","Revenue, excluding grants (% of GDP)","TT","Trinidad and Tobago"
